CountryName,CountryCode,SeriesName,SeriesCode,Domain,Year,Value
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2015,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2016,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2017,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2018,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2019,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2020,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2021,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2022,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2023,31.5507306442772
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2024,
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Giáo dục & Đào tạo,2025,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2015,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2016,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2017,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2018,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2019,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2020,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2021,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2022,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2023,30.3830980746799
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2024,
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Giáo dục & Đào tạo,2025,
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2015,8.46706962585449
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2016,8.12837982177734
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2017,7.17093992233276
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2018,6.848060131073
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2019,4.17968913742937
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2020,3.65287360437751
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2021,2.97389404101318
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2022,
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2023,5.24052834781801
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2024,
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Giáo dục & Đào tạo,2025,
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2015,12930296870.1247
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2016,11400266044.6651
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2017,12128168045.1245
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2018,13566908391.0895
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2019,13469235364.7032
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2020,12005799653.9835
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2021,14006496617.4458
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2022,16681536466.7183
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2023,15095084656.1634
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2024,15340808592.48
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2025,15031980994.1121
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2015,-0.392383749502031
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2016,-2.47791771833224
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2017,1.32872661057823
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2018,0.0523710418528935
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2019,3.86884436177075
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2020,1.1335733495246
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2021,-1.59076260099606
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2022,-1.62833154515108
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2023,1.12764418162719
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2024,4.05251709306727
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2025,0.66956214816436
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2015,30625.1287744656
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2016,26663.2972950602
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2017,28024.3824580252
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2018,30988.1190267227
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2019,30426.5730656528
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2020,26834.3592233943
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2021,31006.9636289785
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2022,36632.9280952155
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2023,32890.5491812019
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2024,33153.4738913513
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2025,32234.6428368582
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2015,-0.488347420743522
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2016,-0.278693265753083
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2017,-1.2605056462896
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2018,1.02505179290212
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2019,-0.390522069165529
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2020,1.94031996607184
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2021,1.73341388450593
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2022,3.68225030604216
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2023,0.35706431153689
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2024,-0.388674165036461
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2025,-0.302994414446762
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2015,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2016,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2017,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2018,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2019,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2020,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2021,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2022,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2023,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2024,
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2025,
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2015,35.2473258617273
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2016,34.6202628541232
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2017,34.804760189414
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2018,41.0665959296934
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2019,38.6777534991209
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2020,40.5878302733583
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2021,31.2725676396553
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2022,25.8510429426901
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2023,29.6282073672206
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2024,27.8989646632704
Brunei Darussalam,BRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2025,27.1271902797812
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2015,57.1182687749519
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2016,56.4115794432201
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2017,55.3364205017207
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2018,53.2133009127659
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2019,53.5317208322741
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2020,50.8859947205967
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2021,49.7343409455499
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2022,50.3806352832592
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2023,45.871344690754
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2024,47.6532634913652
Brunei Darussalam,BRN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2025,45.3344398925132
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2015,24174170369.0738
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2016,26556545153.3573
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2017,29355665909.7905
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2018,33145892168.8958
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2019,36685356407.7206
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2020,34818073901.4851
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2021,36790163687.4421
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2022,39994532959.6074
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2023,42335646895.7984
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2024,46352647037.2406
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2025,51267065842.9641
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2015,7.20703472529512
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2016,7.90550116130704
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2017,8.07503915535979
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2018,8.77622376224463
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2019,7.93695013588524
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2020,-3.55572193406549
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2021,3.08984284148661
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2022,5.12990110773977
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2023,5.00733043811898
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2024,6.0158145735202
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2025,5.34932084572877
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2015,1547.32010444393
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2016,1675.19555711109
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2017,1826.35391688754
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2018,2036.67377566578
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2019,2225.87705485686
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2020,2081.73914242939
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2021,2167.40324198499
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2022,2325.03050040841
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2023,2429.74853452838
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2024,2627.87969756224
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2025,2872.42926639909
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2015,1.22393195511119
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2016,3.01913975139128
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2017,2.91263557371478
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2018,2.45908515380146
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2019,1.94257500833107
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2020,2.9402951426397
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2021,2.92073477592949
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2022,5.34370264895437
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2023,2.12746796594194
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2024,0.808042016536654
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2025,2.35127105896507
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2015,
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2016,
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2017,
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2018,
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2019,
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2020,
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2021,28.0325110484223
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2022,27.4923946808839
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2023,50.3420177209934
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2024,
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Kinh tế & GDP,2025,
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2015,29.8714938168298
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2016,30.3850325759008
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2017,30.6334526919382
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2018,30.7394192448512
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2019,31.3945541935104
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2020,31.351227539335
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2021,30.3788112661952
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2022,34.5945264318735
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2023,33.2944796211269
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2024,32.1861316004857
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Kinh tế & GDP,2025,31.5241909112165
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2015,22.9390336317077
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2016,22.8048280679151
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2017,25.0783729355021
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2018,25.9519348819568
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2019,32.5781256977153
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2020,35.7612701114381
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2021,35.3659726759286
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2022,38.2844445109766
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2023,38.8430928092707
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2024,40.5312466046579
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,Kinh tế & GDP,2025,39.1621590422221
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2015,860854232686.214
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2016,931877364037.698
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2017,1015618744159.73
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2018,1042271532988.63
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2019,1119099871350.2
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2020,1059054842698.48
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2021,1186509691086.73
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2022,1319101183380.15
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2023,1371166925749.88
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2024,1396301788461.69
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,Kinh tế & GDP,2025,1445642584163.81
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2015,4.87632230022123
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2016,5.03306918280177
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2017,5.06978590134916
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2018,5.17429153955024
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2019,5.01928768046282
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2020,-2.06551182934165
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2021,3.70288562827751
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2022,5.30719722664799
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2023,5.04883117855516
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2024,5.03257477088519
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kinh tế & GDP,2025,5.10808904438025
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2015,3288.22269725538
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2016,3521.46943457574
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2017,3798.88326174526
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2018,3860.95353090726
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2019,4106.94856160358
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2020,3853.70288774146
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2021,4287.17313995098
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2022,4730.83484836107
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2023,4876.2992959843
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2024,4925.43644992666
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,Kinh tế & GDP,2025,5059.62596411213
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2015,6.36312061196646
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2016,3.52580452815451
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kinh tế & GDP,2017,3.80879857691949
